ID(序號),Area(行政區),路名,位置,Address(地址),Longitude(經度),Latitude(緯度),Remark(備註),,,,,,,
299,南港區,重陽路,187巷旁東陽公園02,臺北市南港區重陽路187巷旁東陽公園02,121.598292,25.057213,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.598292, 25.057213]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區重陽路187巷旁東陽公園02@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.598292, 25.057213, 121.598292, 25.057213]
		},",,
300,南港區,重陽路,120號旁重陽公園01,臺北市南港區重陽路120號旁重陽公園01,121.599286,25.056035,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.599286, 25.056035]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區重陽路120號旁重陽公園01@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.599286, 25.056035, 121.599286, 25.056035]
		},",,
301,南港區,重陽路,120號旁重陽公園02,臺北市南港區重陽路120號旁重陽公園02,121.599023,25.056503,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.599023, 25.056503]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區重陽路120號旁重陽公園02@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.599023, 25.056503, 121.599023, 25.056503]
		},",,
302,南港區,興南街,與重陽路交叉口興南公園,臺北市南港區興南街與重陽路交叉口興南公園,121.603616,25.057285,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.603616, 25.057285]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區興南街與重陽路交叉口興南公園@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.603616, 25.057285, 121.603616, 25.057285]
		},",,
303,南港區,興華路,114巷興華公園,臺北市南港區興華路114巷興華公園,121.60466,25.056776,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.60466, 25.056776]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區興華路114巷興華公園@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.60466, 25.056776, 121.60466, 25.056776]
		},",,
304,南港區,南港路,2段86巷9弄東明公園,臺北市南港區南港路2段86巷9弄東明公園,121.603375,25.05479,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.603375, 25.05479]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區南港路2段86巷9弄東明公園@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.603375, 25.05479, 121.603375, 25.05479]
		},",,
305,南港區,南港路,1段356號南側南興公園,臺北市南港區南港路1段356號南側南興公園,121.607113,25.054353,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.607113, 25.054353]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區南港路1段356號南側南興公園@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.607113, 25.054353, 121.607113, 25.054353]
		},",,
306,南港區,研究院路,1段65巷新富公園,臺北市南港區研究院路1段65巷新富公園,121.616906,25.053012,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.616906, 25.053012]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區研究院路1段65巷新富公園@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.616906, 25.053012, 121.616906, 25.053012]
		},",,
307,南港區,研究院路,2段35巷23弄六福公園,臺北市南港區研究院路2段35巷23弄六福公園,121.616329,25.047796,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.616329, 25.047796]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區研究院路2段35巷23弄六福公園@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.616329, 25.047796, 121.616329, 25.047796]
		},",,
308,南港區,研究院路,2段61巷1弄16號福山公園,臺北市南港區研究院路2段61巷1弄16號福山公園,121.617737,25.044585,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.617737, 25.044585]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區研究院路2段61巷1弄16號福山公園@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.617737, 25.044585, 121.617737, 25.044585]
		},",,
309,南港區,舊莊街,1段145巷12號前舊莊公園,臺北市南港區舊莊街1段145巷12號前舊莊公園,121.620395,25.041294,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.620395, 25.041294]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區舊莊街1段145巷12號前舊莊公園@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.620395, 25.041294, 121.620395, 25.041294]
		},",,
310,南港區,舊莊街,1段145巷6弄28號理想公園,臺北市南港區舊莊街1段145巷6弄28號理想公園,121.62154,25.039942,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.62154, 25.039942]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區舊莊街1段145巷6弄28號理想公園@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.62154, 25.039942, 121.62154, 25.039942]
		},",,
311,南港區,經貿二路,255巷港後公園,臺北市南港區經貿二路255巷港後公園,121.615317,25.06277,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.615317, 25.06277]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區經貿二路255巷港後公園@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.615317, 25.06277, 121.615317, 25.06277]
		},",,
312,南港區,經園街,66號經貿公園,臺北市南港區經園街66號經貿公園,121.616604,25.062553,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.616604, 25.062553]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區經園街66號經貿公園@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.616604, 25.062553, 121.616604, 25.062553]
		},",,
313,南港區,研究院路,2段35巷旁幸福公園,臺北市南港區研究院路2段35巷旁幸福公園,121.616059,25.046129,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.616059, 25.046129]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區研究院路2段35巷旁幸福公園@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.616059, 25.046129, 121.616059, 25.046129]
		},",,
314,南港區,八德路,4段877號錫口廊道,臺北市南港區八德路4段877號錫口廊道,121.579851,25.050881,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.579851, 25.050881]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區八德路4段877號錫口廊道@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.579851, 25.050881, 121.579851, 25.050881]
		},",,
315,南港區,玉成街,38巷東北側市民公園,臺北市南港區玉成街38巷東北側市民公園,121.582061,25.049452,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.582061, 25.049452]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區玉成街38巷東北側市民公園@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.582061, 25.049452, 121.582061, 25.049452]
		},",,
316,南港區,南港路,3段109巷南側新新公園01,臺北市南港區南港路3段109巷南側新新公園01,121.589963,25.05085,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.589963, 25.05085]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區南港路3段109巷南側新新公園01@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.589963, 25.05085, 121.589963, 25.05085]
		},",,
317,南港區,南港路,3段109巷南側新新公園02,臺北市南港區南港路3段109巷南側新新公園02,121.589934,25.051679,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.589934, 25.051679]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區南港路3段109巷南側新新公園02@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.589934, 25.051679, 121.589934, 25.051679]
		},",,
318,南港區,南港路,3段109巷南側新新公園03,臺北市南港區南港路3段109巷南側新新公園03,121.589003,25.051722,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.589003, 25.051722]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區南港路3段109巷南側新新公園03@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.589003, 25.051722, 121.589003, 25.051722]
		},",,
319,南港區,南港路,3段109巷南側新新公園04,臺北市南港區南港路3段109巷南側新新公園04,121.590556,25.051198,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.590556, 25.051198]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區南港路3段109巷南側新新公園04@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.590556, 25.051198, 121.590556, 25.051198]
		},",,
320,南港區,東新街,170巷5號後側合成8號綠地01,臺北市南港區東新街170巷5號後側合成8號綠地01,121.5867823,25.0489737,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.5867823, 25.0489737]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區東新街170巷5號後側合成8號綠地01@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.5867823, 25.0489737, 121.5867823, 25.0489737]
		},",,
321,南港區,東新街,170巷5號後側合成8號綠地02,臺北市南港區東新街170巷5號後側合成8號綠地02,121.5859522,25.048717,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.5859522, 25.048717]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區東新街170巷5號後側合成8號綠地02@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.5859522, 25.048717, 121.5859522, 25.048717]
		},",,
322,南港區,忠孝東路,6段至東新街口合成18號綠地,臺北市南港區忠孝東路6段至東新街口合成18號綠地,121.584128,25.04751,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.584128, 25.04751]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區忠孝東路6段至東新街口合成18號綠地@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.584128, 25.04751, 121.584128, 25.04751]
		},",,
323,南港區,玉成街,與忠孝東路6段交叉口合心廣場01,臺北市南港區玉成街與忠孝東路6段交叉口合心廣場01,121.583291,25.046542,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.583291, 25.046542]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區玉成街與忠孝東路6段交叉口合心廣場01@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.583291, 25.046542, 121.583291, 25.046542]
		},",,
324,南港區,玉成街,與忠孝東路6段交叉口合心廣場02,臺北市南港區玉成街與忠孝東路6段交叉口合心廣場02,121.58287,25.046344,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.58287, 25.046344]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區玉成街與忠孝東路6段交叉口合心廣場02@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.58287, 25.046344, 121.58287, 25.046344]
		},",,
325,南港區,南港路,2段104號東新綠地01,臺北市南港區南港路2段104號東新綠地01,121.5997646,25.0545287,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.5997646, 25.0545287]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區南港路2段104號東新綠地01@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.5997646, 25.0545287, 121.5997646, 25.0545287]
		},",,
326,南港區,南港路,2段104號東新綠地02,臺北市南港區南港路2段104號東新綠地02,121.6008294,25.054881,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.6008294, 25.054881]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區南港路2段104號東新綠地02@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.6008294, 25.054881, 121.6008294, 25.054881]
		},",,
327,南港區,興南街,272巷3號對面新陽綠地01,臺北市南港區興南街272巷3號對面新陽綠地01,121.5986514,25.0547926,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.5986514, 25.0547926]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區興南街272巷3號對面新陽綠地01@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.5986514, 25.0547926, 121.5986514, 25.0547926]
		},",,
328,南港區,興南街,272巷3號對面新陽綠地02,臺北市南港區興南街272巷3號對面新陽綠地02,121.597125,25.055163,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.597125, 25.055163]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區興南街272巷3號對面新陽綠地02@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.597125, 25.055163, 121.597125, 25.055163]
		},",,
329,南港區,研究院路,2段150巷底九如綠地01(四分溪旁),臺北市南港區研究院路2段150巷底九如綠地01(四分溪旁),121.615903,25.0382569,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.615903, 25.0382569]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區研究院路2段150巷底九如綠地01(四分溪旁)@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.615903, 25.0382569, 121.615903, 25.0382569]
		},",,
330,南港區,研究院路,2段150巷底九如綠地02,臺北市南港區研究院路2段150巷底九如綠地02,121.615804,25.038216,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.615804, 25.038216]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區研究院路2段150巷底九如綠地02@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.615804, 25.038216, 121.615804, 25.038216]
		},",,
331,南港區,研究院路,3段68巷6號四分綠地01(遊戲場),臺北市南港區研究院路3段68巷6號四分綠地01(遊戲場),121.615303,25.036317,"隨手清狗便，違者最高罰鍰新臺幣6,000元",,,,,"{
			@@type@@: @@Feature@@,
			@@id@@: @@Dog_Waste_Cleanup_Bag_Box.fid-3d097ead_1887944e30e_3fc5@@,
			@@geometry@@: {
				@@type@@: @@Point@@,
				@@coordinates@@: [121.615303, 25.036317]
			},
			@@geometry_name@@: @@geom@@,
			@@properties@@: {
				@@address@@: @@臺北市南港區研究院路3段68巷6號四分綠地01(遊戲場)@@,@@area@@: @@南港區@@
			},
			@@bbox@@: [121.615303, 25.036317, 121.615303, 25.036317]
		},",,
