testID,ID(停車場的編號),Area(行政區),Name(停車場名稱),Address(停車場地址),Latitude(緯度),Longitude(經度),Summary(停車場概況),Tel(停車場電話),Payex(停車場收費資訊),"Totalcar(停車場""汽車""總車位數)","Totalmotor(停車場""機車""總格位數)","Totalbike(停車場""腳踏車""總車架數)","Totalbus(停車場""大客車""總車位數)",Pregnancy_First(孕婦優先車格位數),Handicap_First(身障車格位數),Totallargemotor(重機停車位數),ChargingStation(充電站數)
713,407,中山區,長春路龍江路臨時平面停車場,臺北市中山區台北市,25.0792018,121.5427093,一般平面式小型車38格(含身心障礙停車位1格)。,0800-000-267,計時40元，全日月票4800元,37,0,0,0,0,0,0,0
714,408,信義區,正氣橋下平面停車場,臺北市信義區台北市,25.0409201,121.5720055,一般平面式小型車63格,2786-7755,計時30元，全日月票4800元,61,0,0,0,0,0,0,0
715,41-14,松山區,台塑大樓停車場,臺北市松山區敦化北路201號,25.0564809,121.549584,大型車:0格，小型車:310格，機車:0格,2712-2211#5254,"計時：第1小時30元，第2小時以上，每小時80元(逾1小時以上以半小時費率計費)。月租：7,000元/月。",316,0,0,0,0,0,0,0
716,412,文山區,保儀路平面停車場,臺北市文山區保儀路157號對面,24.9841387,121.5664705,為平面停車場，計有48個小型車停車位。,2518-5299#85913,"計時：20元/時，全程以半小時計費。月租：全日4,800元/月。",45,0,0,0,0,1,0,0
717,413,信義區,富台公園(一)平面停車場,臺北市信義區台北市松仁路220號附近,25.0264552,121.5683432,一般平面式小型車61格(含身心障礙停車位2格)。,8243-1866,"計時：30元/時，全程以半小時計，月租：4,800元/月。",61,0,0,0,0,0,0,0
718,414,信義區,松信停車場,臺北市信義區台北市松仁路220號附近,25.0264552,121.5683432,一般平面式小型車49格(含身心障礙停車位2格)。,2258-1026,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：7,000元/月。",49,0,0,0,0,0,0,0
719,416,北投區,知行路平面停車場,臺北市北投區臺北市北投區知行路260巷3號旁,25.1210989,121.4676057,一般平面式小型車50格(含身心障礙停車位1格)。,2504-6290,計時20元，全日月票最高4800元,51,0,0,0,0,2,0,0
720,417,中山區,新生公園停車場,臺北市中山區臺北市中山區民族東路與吉林路口(新生公園溫水游泳池),25.06861,121.531211,一般平面式小型車114格(含身心障礙停車位3格)。一般平面式機車74格(含身心障礙停車位2格)。,2504-6290,"計時：30元/時，全程以半小時計費。月租：全日4,500元/月。",115,75,0,0,0,1,0,0
721,417-12,大安區,太平洋崇光百貨股份有限公司敦化店停車場,臺北市大安區敦化南路1段246號地下4層,25.040247,121.5483374,大型車:0格，小型車:15格，機車:0格,2776-5555#3898,計時：120元/時，全程以半小時計費。,16,0,0,0,0,0,0,0
722,418,文山區,萬芳醫院附設停車場,臺北市文山區臺北市文山區興隆路3段111號地下2、3樓,24.999901,121.55814,"建物附設立體式小型車255格(含身心障礙停車位7格)
建物附設立體式機車170格(含身心障礙停車位4格)",2930-7930#8282,40元/時，前30分鐘免費，全程以半小時計費。機車計次20元/時(離場再停或跨日則另計次收費)。,260,0,0,0,0,5,0,0
723,418-8,北投區,臺北市北投區行政中心地下室停車場,臺北市北投區新市街30號地下1層,25.1324224,121.5030378,大型車:0格，小型車:16格，機車:0格,2891-2105,"計時：80元/時(全程以半小時計費)，洽公臨時停車前30分鐘免費，逾30分鐘至1小時，優惠收費30元。月租：日間1,800元/月(7:30-19:30)，夜間1,200元/月(20-翌日7時)。",50,0,0,0,0,0,0,0
724,419,大同區,迪化污水處理廠平面停車場,臺北市大同區臺北市大同區酒泉街235號,25.0725694,121.5104495,一般平面式小型車91格(含身心障礙停車位3格)。,2754-6661#18,"計時：20元/時，全程以半小時計。月租：4,800元/月。",94,0,0,0,1,3,0,0
725,420,松山區,臺北網球場平面停車場,臺北市松山區臺北市松山區南京東路4段6號,25.0516909,121.5597984,建物附設立體式小型車16格(含身心障礙停車位1格)。建物附設立體式機車44格(含身心障礙停車位1格)。,2655-0818,計時：汽車40元/時(08-20)，當日最高上限230元，30元/時(20-08)，全程以半小時計費。計次：大型重機比照小型車，機車10元/次(隔日另計)。,16,44,0,0,0,0,0,0
726,421,北投區,關渡水岸自然公園平面停車場,臺北市北投區知行路360號(關渡宮對面空地),25.1176791,121.4639554,堤外平面式大型車18格，堤外平面式小型車312格(含身心障礙停車位7格)，堤外平面式機車142格(含身心障礙停車位4格)。,2563-2408,"一、計時：小型車平日20元/時，例假日30元/時，大型車平日40元/時，例假日60元/時，30分鐘內離場免費。二、月租：小型車全日：4,800元/月，大型車全日：9,600元/月。",319,146,0,18,1,7,0,0
727,422,北投區,臺北市北投區行政中心地下室停車場,臺北市北投區新市街30號地下一樓,25.1323774,121.5029288,立體式小型車15格(含身心障礙停車位2格)。,2891-2105,"計時：80元/時(全程以半小時計費)，洽公臨時停車前30分鐘免費，逾30分鐘至1小時，優惠收費30元。月租：日間1,800元/月(7:30-19:30)，夜間1,200元/月(20-翌日7時)。",18,0,0,0,1,2,0,0
728,423,萬華區,西門國小停車場,臺北市萬華區成都路98號東北側空地；漢中段1小段691地號,25.0425847,121.5039673,平面式小型車31格(含身心障礙停車位1格)。平面式機車16格(含身心障礙停車位1格)。,0982-560-568,計時:60元，全程以半小時計費，跨夜停車，非營業時間取車需酌收500元。,32,16,0,0,0,1,0,0
729,424,中山區,華陰街臨時平面停車場,臺北市中山區華陰街18號對面,25.0489636,121.5200278,平面式小型車25格(含身心障礙停車位1格)。,2754-6661#18,"計時：40元/時，全程以半小時計。月租：9,600元/月。",26,0,0,0,0,1,0,0
730,425,大同區,臺北市大同運動中心地下停車場,臺北市大同區大龍街51號B3,25.0648806,121.5161576,建物附設立體式小型車46格(含身心障礙停車位2格，孕婦、育有6歲以下兒童停車位1格)。,2592-0055,30元/小時，全程以半小時計費。,48,0,0,0,0,2,0,0
731,426,文山區,博嘉運動公園停車場,臺北市文山區木柵路4段159巷16號B2,25.0001936,121.5751475,計有36格小型車格,2239-5495,20元/時，全程以半小時計費，1500元/月。,36,0,0,0,0,0,0,0
732,426-5,南港區,南港區行政中心地下停車場,臺北市南港區南港路1段360號B1,25.056454,121.613465,建物附設立體式小型車8格[含身心障礙停車位1格，孕婦、育有6歲以下兒童停車位1格]。,2783-1343,"計時：洽公車輛前30分鐘免費，逾30分鐘至60分鐘30元/時，逾1小時部分，每30分鐘收費40元[08-20時]，非洽公車輛100元/時，未滿1小時以1小時計[08-20時]。月租：員工3,000元/月[08-20時]，夜間3,000元/月[20-07時]，南港里里民2,100元/月[20-07時]。",9,0,0,0,0,0,0,0
733,427,北投區,關渡國小運動中心停車場,臺北市北投區台北市北投區中央北路4段581號,25.1263557,121.4661942,建物附設一般平面式小型車16格(含身心障礙停車位1格)；建物附設一般平面式機車24格(含身心障礙停車位1格),2897-5205,"汽、機車：20元/時，全程以半小時計費，月租：全天3,000元",17,0,0,0,0,1,0,0
734,428,士林區,臺北市立大學天母校區體育館戶外平面停車場,臺北市士林區臺北市士林區忠誠路2段207巷6號,25.1164532,121.5363488,建物附設一般平面式小型車82格(含身心障礙停車位2格),無資訊,計時：汽車假日40元/時,82,0,0,0,0,0,0,0
735,429,信義區,松德臨時平面停車場,臺北市信義區松德路底(中強公園旁),25.0303924,121.5701294,一般平面式小型車101格(含身心障礙停車位6格)。,8981-5480,小型車計時30元，全日月票7200元，日間月票2000元(7-19)，夜間里民優惠月票1500元(18-8)，另逢周六至周日、政府行政機關放假紀念日與民俗節時全日皆可停放) 機車免費,101,19,0,0,0,6,0,0
736,429-7,中正區,Times南門市場,臺北市中正區羅斯福路1段8號,25.0241064,121.5247381,大型車0格；小型車198格；機車252格,2504-6098,"計時:小型車140元/時、機車10元/時(當日當次最高20元，隔日另計)，全程以半小時計費。月租:小型車全日10,000元/月、機車全日300元/月",199,252,0,0,0,0,0,0
737,430,文山區,景新大樓地下停車場,臺北市文山區景後街151號B2、B3,24.9899534,121.5420504,計有46格小型停車格,2940-7436,"臨停：60元/時，全程半小時計費。月租：7,200元/月。",46,0,0,0,0,0,0,0
738,430-8,中山區,松江站停車場,臺北市中山區吉林段一小段185地號；錦州街175巷11號空地,25.0614339,121.5308883,一般平面式小型車6格(含身心障礙停車位1格)。,2708-6610,"計時:200元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全日20,000元/月。",6,0,0,0,0,0,0,0
739,431,中正區,水岸停車場,臺北市中正區臺北市中正區福和段二小段685、685-12地號；思源街1號空地,25.0133312,121.5306056,一般平面式小型車119格(含身心障礙停車位2格，孕婦、育有六歲以下兒童停車位2格)。,8369-5098,"計時：60元/時，全程以半小時計費。月租：6,000元/月。",103,0,0,0,2,2,0,0
740,432,內湖區,內湖垃圾焚化廠停車場,臺北市內湖區安康路290號地下1樓,25.062212,121.6045321,立體式小型車87格(含身心障礙停車位2格)。,2796-1833,"計時:20元/時，全程以半小時計。月租:1,500/月，限臺北市內湖區及南港區居民申請租用。",89,0,0,0,2,2,0,1
741,432-15,大安區,和停有限公司-青田停車場,臺北市大安區金華段二小段138地號(部分面積253.76平方公尺)；青田街6巷3號旁空地,25.0282327,121.5316763,一般平面式小型車12格(含身心障礙停車位1格)。,0933-204-317,"計時：120元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：10,000元/月。",13,0,0,0,0,0,0,0
742,433,中正區,公館停車場,臺北市中正區台北市中正區汀州路3段230巷內空地；福和段二小段685-35、685-55地,25.0103909,121.5335154,平面式小型車133格(含身心障礙停車位3格),8369-5098,計時：60元/時，全程以半小時計費。,136,0,0,0,0,3,0,0
743,434,內湖區,環山平面停車場,臺北市內湖區環山路2段與內湖路1段411巷口,25.0850186,121.5746129,一般平面式小型車31格(含身心障礙停車位1格)。,2754-6661#18,"計時：20元/時，全程以半小時計費。月租：全日4,800元/月。",32,0,0,0,0,1,0,0
744,435,內湖區,臺北市內湖運動中心停車場,臺北市內湖區臺北市洲子街12號B2、B3,25.0781572,121.5747702,建物附設立體式小型車99格(含身心障礙停車位2格，孕婦、育有6歲以下兒童停車位1格)。建物附設立體式機車172格(含身心障礙停車位6格)。,2656-2869#221,"計時：小型車20元/時，全程以半小時計費。月租：小型車4,500元/月，機車600元/月。計次：機車20元/次(隔日另計)。",99,168,0,0,1,2,0,0
745,436,士林區,臺北市士林區行政中心地下停車場,臺北市士林區中正路439號B1,25.0931901,121.5195259,建物附設立體式小型車34格(含身心障礙停車位3格，孕婦、育有6歲以下兒童停車位1格)。,2882-6200#8201,"80元/時，前30分鐘免費，逾30分鐘至1小時部分，優惠收費30元，全程以半小時收費。月租：夜間1,800元/月，日間2,000元。",37,0,0,0,1,3,0,1
746,437,北投區,洲美運動公園地下停車場,臺北市北投區洲美街271號B1,25.1079548,121.4992782,洲美運動公園地下停車場 05:00~22:00(週一及國定假日休館不開放)建物附設立體式小型車88格(含身心障礙停車位8格),2836-0500#103,20元/時。全程以半小時計。,89,0,0,0,0,1,0,0
747,437-5,中山區,台灣聯通新興停車場,臺北市中山區林森北路522號,25.0623605,121.5254383,大型車:0格，小型車:35格，機車:0格,2523-5000,100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費，身心障礙者比照收費。全日10000元/月，日間(8-20)9000元/月，夜間(20-8)8000元/月,36,0,0,0,0,0,0,0
748,438,大安區,大安區行政中心地下停車場,臺北市大安區新生南路2段86號B1~B2,25.0265351,121.5344133,立體式小型車115格(含身心障礙停車位2格)。,2351-1711#9222,"計時：洽公民眾1小時內，前30分鐘免費，後30分鐘收費30元，爾後30分鐘收費40元。非洽公民眾30分鐘內收費30元，爾後30分鐘收費40元。月租：員工1,800元，民眾夜間停車1,500元。",115,0,0,0,0,2,0,0
749,438-9,北投區,臺北市立關渡醫院停車場,臺北市北投區知行路225巷12號地下2層,25.1203578,121.4661369,大型車:0格，小型車:51格，機車:0格,2858-7000#2103,"一、計時：30元/時，全程以半小時計費；入場前30分鐘免費。二、月租：4,500元/月。",53,0,0,0,0,0,0,0
750,439,北投區,關渡自然公園停車場,臺北市北投區關渡路55號,25.1193804,121.4715568,建物附設立體式小型車57格(含身心障礙停車位1格)。建物附設立體式機車52格(含身心障礙停車位1格)。,2858-7417,"計時：小型車40元/時，全程以半小時計費。計次：機車20元/次(隔日另計)。月租：3,000元/月。",58,53,0,0,2,1,0,0
751,439-7,大安區,台灣捷通安和停車場,臺北市大安區安和路2段86號,25.0291722,121.5507259,建物附設塔台式小型停50格(含身心障礙停車格1格)。,2523-5000,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全天10,000元/月、日間8,000元/月(07:00-19:00)，夜間6,000元/月(19:00-07:00)。",51,0,0,0,0,0,0,0
752,441,南港區,南港區行政中心地下停車場,臺北市南港區南港路1段360號B1,25.056454,121.613465,建物附設立體式小型車8格(含身心障礙停車位1格)。,2783-1343,"計時：洽公車輛前30分鐘免費，逾30分鐘至60分鐘30元/時，逾1小時部分，每30分鐘收費40元[08-20時]，非洽公車輛100元/時，未滿1小時以1小時計[08-20時]。月租：員工3,000元/月[08-20時]，夜間3,000元/月[20-07時]，南港里里民2,100元/月[20-07時]。",9,0,0,0,1,1,0,0
